latitude,longitude,temperature_celsius,condition_text,wind_mph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,visibility_miles,uv_index,gust_mph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_phase,moon_illumination
18.98,75.77,23.2,0.0,10.3,289,14.0,1005.0,29.67,0.0,0.0,77,11,25.2,6.0,1.0,18.1,217.0,33.6,2.0,1.0,5.8,8.5,1,1,4.0,70
19.83,75.88,24.2,15.0,9.2,300,14.0,1004.0,29.65,0.0,0.0,74,90,26.0,6.0,1.0,15.4,223.6,46.5,1.9,2.1,14.5,19.2,1,2,4.0,70
19.2,72.97,28.0,9.0,4.3,290,14.0,1005.0,29.68,0.0,0.0,89,50,32.3,1.0,1.0,6.0,220.3,27.9,2.4,2.4,8.2,17.4,1,1,4.0,70
19.68,72.75,26.3,1.0,5.8,295,14.0,1006.0,29.7,0.0,0.0,82,69,29.2,6.0,1.0,9.2,186.9,28.6,0.7,0.3,7.7,10.1,1,1,4.0,70
18.98,72.83,28.0,9.0,4.3,290,14.0,1005.0,29.68,0.0,0.0,89,50,31.9,1.0,1.0,10.7,454.0,16.8,21.9,24.1,21.4,29.9,2,2,4.0,70
21.15,79.1,26.0,9.0,2.5,280,13.0,1002.0,29.59,0.0,0.0,94,75,29.6,1.0,1.0,8.5,353.8,39.0,5.2,5.3,20.5,22.2,2,2,4.0,70
19.8,85.85,26.0,9.0,4.3,30,5.0,1001.0,29.56,1.7,0.07,100,75,29.0,1.0,1.0,9.8,714.3,25.4,9.3,4.1,28.2,29.5,2,3,4.0,70
20.85,85.1,23.6,2.0,2.2,113,2.0,1002.0,29.59,0.0,0.0,97,100,26.2,0.0,1.0,2.5,350.5,5.6,20.1,14.8,32.7,34.8,2,3,4.0,70
18.82,82.72,21.5,10.0,2.5,178,8.0,1003.0,29.61,4.3,0.17,94,83,21.5,4.0,1.0,4.0,383.9,27.5,2.4,0.3,9.4,10.1,1,1,4.0,70
21.33,83.62,23.3,9.0,4.3,61,1.0,1002.0,29.59,0.0,0.0,96,44,25.8,1.0,1.0,7.6,423.9,14.5,8.4,6.8,16.4,18.4,2,2,4.0,70
20.27,86.17,26.0,9.0,4.3,30,5.0,1001.0,29.56,0.0,0.0,100,75,29.5,1.0,1.0,6.5,410.6,32.2,8.0,8.0,11.1,12.9,1,1,4.0,70
20.18,85.62,26.0,9.0,4.3,30,5.0,1001.0,29.56,0.0,0.0,100,75,29.5,1.0,1.0,6.5,454.0,26.5,8.1,5.8,14.3,16.5,1,2,4.0,70
21.94,86.72,24.8,7.0,4.7,358,3.0,1002.0,29.59,1.3,0.05,96,83,27.9,6.0,5.0,7.8,747.7,0.1,20.6,9.9,44.0,45.3,3,5,4.0,70
18.35,81.9,23.8,24.0,2.7,186,8.0,1002.0,29.57,10.5,0.41,99,100,26.6,1.0,1.0,5.1,290.4,11.3,1.0,0.4,21.3,21.5,2,2,4.0,70
21.49,86.93,25.6,10.0,6.0,12,5.0,1001.0,29.57,3.0,0.12,95,65,29.3,4.0,6.0,9.8,494.0,5.7,9.1,3.1,13.6,14.9,1,2,4.0,70
21.45,83.97,23.7,9.0,3.8,53,4.0,1002.0,29.59,0.0,0.0,95,39,26.2,1.0,1.0,6.7,600.8,2.8,28.5,25.3,46.9,48.7,3,5,4.0,70
20.67,85.6,26.0,9.0,4.3,30,5.0,1001.0,29.56,0.0,0.0,100,75,29.6,1.0,1.0,5.4,340.5,27.2,3.9,2.2,6.6,7.7,1,1,4.0,70
20.13,85.1,25.0,7.0,3.1,359,3.0,1001.0,29.57,0.2,0.01,91,88,27.9,6.0,1.0,4.9,507.4,20.6,6.3,3.2,25.3,26.9,2,3,4.0,70
20.5,85.83,26.0,9.0,4.3,30,5.0,1001.0,29.56,0.0,0.0,100,75,29.6,1.0,1.0,5.4,340.5,27.2,3.9,2.2,6.6,7.7,1,1,4.0,70
20.83,84.32,23.6,2.0,2.2,113,2.0,1002.0,29.59,0.0,0.0,97,100,26.2,0.0,1.0,2.5,350.5,5.6,20.1,14.8,32.7,34.8,2,3,4.0,70
20.5,86.42,26.4,16.0,3.8,344,6.0,1001.0,29.57,0.0,0.0,85,44,29.7,6.0,7.0,5.8,467.3,45.8,3.5,0.8,10.0,11.1,1,1,4.0,70
19.32,84.78,25.0,20.0,3.8,349,3.0,1001.0,29.56,0.2,0.01,92,70,28.0,5.0,1.0,6.3,540.7,22.4,3.2,0.8,24.9,26.2,2,3,4.0,70
22.12,84.03,23.6,9.0,5.4,39,4.0,1002.0,29.59,0.0,0.0,95,45,26.0,1.0,1.0,9.4,487.3,3.1,16.8,8.4,27.4,28.6,2,3,4.0,70
21.05,86.52,25.6,16.0,3.6,358,3.0,1001.0,29.57,0.0,0.0,92,57,28.9,6.0,7.0,6.0,383.9,13.6,5.4,1.5,5.6,6.1,1,1,4.0,70
21.85,84.03,23.2,9.0,5.1,43,4.0,1002.0,29.59,0.0,0.0,95,44,25.6,1.0,1.0,9.4,487.3,5.9,15.6,8.4,28.6,29.7,2,3,4.0,70
19.17,83.42,23.4,2.0,2.2,353,3.0,1002.0,29.59,0.0,0.0,98,100,25.9,0.0,1.0,1.8,407.2,10.6,3.6,0.4,6.9,7.8,1,1,4.0,70
20.72,83.48,23.6,7.0,2.5,64,1.0,1002.0,29.57,0.7,0.03,94,52,26.1,6.0,1.0,4.3,580.8,10.0,5.3,0.7,31.0,32.7,2,3,4.0,70
28.13,75.4,28.4,0.0,6.3,134,9.0,1004.0,29.64,0.0,0.0,59,5,30.3,6.0,1.0,12.3,480.7,54.4,7.8,2.5,69.6,94.7,4,9,4.0,70
26.92,70.9,27.6,0.0,14.5,250,15.0,1004.0,29.65,0.0,0.0,65,3,29.7,6.0,1.0,20.4,212.0,62.9,0.5,0.3,15.1,65.0,1,2,4.0,70
27.62,75.15,26.8,0.0,6.0,140,9.0,1004.0,29.65,0.0,0.0,66,5,28.5,6.0,1.0,12.3,393.9,53.6,6.2,2.2,49.7,75.7,3,6,4.0,70
29.58,74.32,28.2,0.0,6.5,82,0.0,1004.0,29.64,0.0,0.0,49,4,28.9,6.0,1.0,13.6,754.4,1.5,17.5,1.0,37.1,64.9,2,4,4.0,70
27.2,73.73,29.0,0.0,2.2,316,7.0,1003.0,29.62,0.0,0.0,42,4,29.1,6.0,1.0,1.3,227.0,41.1,3.4,1.0,14.9,44.6,1,2,4.0,70
25.75,71.38,27.3,0.0,12.1,277,13.0,1004.0,29.65,0.0,0.0,65,5,29.2,6.0,1.0,18.1,220.3,38.3,1.6,0.2,11.5,41.0,1,1,4.0,70
29.92,73.88,28.3,0.0,6.7,90,0.0,1004.0,29.64,0.0,0.0,48,4,28.9,6.0,1.0,14.1,787.7,1.1,14.4,1.0,49.7,78.8,3,6,4.0,70
26.29,73.03,29.2,0.0,10.3,287,14.0,1003.0,29.63,0.0,0.0,47,6,29.9,6.0,1.0,17.0,223.6,43.6,3.3,1.1,11.0,33.6,1,1,4.0,70
28.3,74.95,29.2,0.0,6.7,108,2.0,1003.0,29.63,0.0,0.0,52,4,30.7,6.0,1.0,13.4,383.9,30.0,12.9,1.3,27.0,53.2,2,3,4.0,70
28.02,73.3,31.1,0.0,7.2,84,0.0,1003.0,29.62,0.0,0.0,37,6,31.0,6.0,1.0,13.9,213.6,35.4,3.3,0.3,16.0,66.3,2,2,4.0,70
24.03,74.78,24.9,7.0,7.6,344,6.0,1004.0,29.64,0.3,0.01,70,51,26.5,6.0,1.0,13.4,280.4,39.0,5.1,0.6,14.9,26.2,1,2,4.0,70
25.35,74.63,25.7,0.0,6.5,350,3.0,1004.0,29.65,0.0,0.0,62,17,27.0,6.0,1.0,12.5,243.7,61.5,3.3,1.9,14.0,27.3,1,2,4.0,70
26.17,75.78,27.6,20.0,3.4,36,4.0,1004.0,29.63,0.4,0.02,66,70,29.9,5.0,1.0,5.4,594.1,89.4,2.6,2.4,116.2,126.7,4,10,4.0,70
25.44,75.64,26.4,20.0,3.6,325,7.0,1003.0,29.63,1.6,0.06,73,81,28.6,5.0,1.0,6.5,474.0,52.2,3.4,0.7,78.9,90.1,4,10,4.0,70
26.92,75.82,26.0,9.0,2.2,82,0.0,1006.0,29.71,0.1,0.0,84,50,27.5,1.0,1.0,9.2,881.2,57.2,13.4,7.1,123.9,132.5,4,10,4.0,70
25.18,75.83,25.9,10.0,5.6,332,6.0,1003.0,29.62,2.7,0.11,77,83,28.2,4.0,1.0,9.6,527.4,54.4,4.6,1.9,85.2,95.8,4,10,4.0,70
25.77,73.33,27.8,0.0,4.5,230,12.0,1004.0,29.64,0.0,0.0,52,7,28.8,6.0,1.0,8.1,230.3,40.1,3.7,0.3,7.9,15.9,1,1,4.0,70
25.07,73.88,24.5,0.0,4.7,330,6.0,1004.0,29.66,0.0,0.0,65,20,25.9,6.0,1.0,9.8,208.6,53.6,1.7,1.2,10.0,19.2,1,1,4.0,70
26.45,74.63,26.8,0.0,2.2,183,8.0,1004.0,29.65,0.0,0.0,59,6,28.0,6.0,1.0,4.3,333.8,38.6,6.5,1.3,19.8,38.2,2,2,4.0,70
27.22,77.48,28.4,16.0,6.7,116,2.0,1004.0,29.64,0.0,0.0,69,45,31.5,6.0,1.0,9.6,1054.8,19.0,11.5,1.7,85.8,94.2,4,10,4.0,70
23.83,73.72,26.0,16.0,5.6,305,7.0,1003.0,29.63,0.0,0.0,63,47,27.3,6.0,1.0,11.6,217.0,63.7,1.5,2.5,10.7,20.1,1,1,4.0,70
24.88,74.63,25.5,0.0,8.3,11,5.0,1004.0,29.65,0.0,0.0,65,25,26.9,6.0,1.0,15.7,247.0,55.1,4.1,0.8,13.8,26.2,1,2,4.0,70
27.72,75.48,27.3,0.0,5.8,144,9.0,1004.0,29.64,0.0,0.0,62,5,28.9,6.0,1.0,12.3,454.0,52.9,8.7,2.3,66.8,92.2,4,9,4.0,70
25.35,72.62,26.7,0.0,4.5,266,13.0,1004.0,29.65,0.0,0.0,59,7,27.9,6.0,1.0,8.1,233.7,39.7,3.4,0.2,8.3,16.0,1,1,4.0,70
26.88,76.33,26.0,9.0,2.2,59,1.0,1006.0,29.71,0.0,0.0,84,50,28.2,1.0,1.0,8.3,774.4,94.4,3.0,2.4,71.8,75.0,4,10,4.0,70
24.88,72.87,26.7,0.0,4.5,266,13.0,1004.0,29.65,0.0,0.0,59,7,27.9,6.0,1.0,8.1,233.7,39.7,3.4,0.2,8.3,16.0,1,1,4.0,70
11.13,79.08,27.0,9.0,6.9,260,13.0,1005.0,29.68,0.0,0.0,74,50,29.0,2.0,1.0,17.2,297.1,23.6,6.8,3.3,4.8,7.5,1,1,4.0,70
9.87,78.48,26.2,16.0,8.9,207,11.0,1006.0,29.72,0.0,0.0,75,47,28.5,6.0,1.0,13.9,343.8,16.1,9.3,2.3,7.5,10.5,1,1,4.0,70
10.8,79.15,27.0,9.0,6.9,260,13.0,1005.0,29.68,0.0,0.0,74,50,29.2,2.0,1.0,11.6,383.9,15.9,10.5,3.7,9.0,13.7,1,1,4.0,70
12.22,79.07,25.5,20.0,6.0,258,15.0,1005.0,29.69,0.1,0.0,76,76,27.5,6.0,1.0,10.7,233.7,21.1,2.8,1.0,2.1,2.7,1,1,4.0,70
9.38,78.83,27.7,16.0,16.3,215,12.0,1006.0,29.72,0.0,0.0,75,39,31.0,6.0,1.0,22.8,247.0,28.6,8.8,8.6,6.3,7.7,1,1,4.0,70
8.73,77.7,26.7,16.0,6.9,240,15.0,1007.0,29.74,0.0,0.0,71,35,28.9,6.0,1.0,9.8,317.1,18.6,6.6,1.5,6.1,8.0,1,1,4.0,70
10.77,79.65,26.4,20.0,7.2,223,12.0,1006.0,29.71,0.2,0.01,75,75,28.7,5.0,1.0,12.3,333.8,23.6,7.9,2.5,6.2,8.9,1,1,4.0,70
10.81,78.69,27.0,9.0,6.9,260,13.0,1005.0,29.68,0.0,0.0,74,50,29.1,2.0,1.0,9.4,212.0,31.8,2.3,1.7,1.4,2.3,1,1,4.0,70
11.1,77.35,23.0,9.0,11.9,230,12.0,1007.0,29.74,0.0,0.0,94,75,25.1,3.0,1.0,19.5,277.0,20.0,5.9,3.6,4.9,5.7,1,1,4.0,70
11.65,78.17,22.6,16.0,3.1,217,12.0,1007.0,29.74,0.0,0.0,91,43,24.9,6.0,1.0,4.9,367.2,10.0,11.3,4.2,10.2,12.7,1,1,4.0,70
9.93,78.12,25.4,16.0,4.5,286,14.0,1007.0,29.72,0.0,0.0,75,26,27.4,6.0,1.0,7.8,290.4,16.1,5.9,3.0,4.5,6.1,1,1,4.0,70
11.23,78.88,27.0,9.0,6.9,260,13.0,1005.0,29.68,0.0,0.0,74,50,29.2,2.0,1.0,12.5,212.0,31.8,2.3,1.7,1.4,2.3,1,1,4.0,70
10.35,77.95,23.0,7.0,2.5,236,15.0,1007.0,29.74,0.2,0.01,78,53,25.1,6.0,1.0,4.7,380.5,0.5,7.0,1.4,10.6,20.1,1,1,4.0,70
10.95,78.08,25.6,16.0,11.6,269,13.0,1007.0,29.72,0.0,0.0,71,46,27.3,6.0,1.0,18.6,200.3,35.1,1.5,0.5,1.1,1.8,1,1,4.0,70
12.13,78.17,22.9,0.0,9.4,274,13.0,1007.0,29.74,0.0,0.0,79,25,25.0,6.0,1.0,13.6,210.3,24.7,3.2,1.9,2.0,2.7,1,1,4.0,70
11.23,78.17,23.1,16.0,4.0,223,12.0,1007.0,29.74,0.0,0.0,89,46,25.3,6.0,1.0,6.3,333.8,12.3,9.6,4.4,7.1,9.4,1,1,4.0,70
28.83,78.78,25.4,10.0,4.7,145,9.0,1004.0,29.66,3.7,0.15,89,79,28.4,4.0,1.0,9.2,1174.9,1.9,11.7,2.9,92.2,109.9,4,10,4.0,70
28.58,78.55,26.6,10.0,6.0,161,10.0,1004.0,29.66,2.6,0.1,84,71,30.0,4.0,1.0,11.2,774.4,19.0,7.0,1.6,46.6,54.3,3,5,4.0,70
28.05,79.12,27.5,7.0,6.0,149,10.0,1004.0,29.65,0.3,0.01,78,75,30.9,6.0,1.0,9.8,1148.2,22.5,9.4,1.7,93.1,105.6,4,10,4.0,70
27.58,81.6,26.8,16.0,5.4,264,13.0,1003.0,29.63,0.0,0.0,70,61,28.9,6.0,1.0,10.1,1335.1,0.0,10.5,3.4,70.9,87.7,4,9,4.0,70
28.72,77.78,26.4,10.0,4.9,163,10.0,1004.0,29.65,2.6,0.1,85,82,29.7,4.0,1.0,9.6,1321.8,4.3,21.1,7.9,116.6,145.0,4,10,4.0,70
27.57,80.68,26.9,7.0,2.2,144,9.0,1004.0,29.65,0.2,0.01,80,59,30.1,6.0,1.0,4.0,1268.4,0.5,13.0,2.0,68.7,80.4,4,9,4.0,70
28.98,77.7,26.6,19.0,4.3,147,10.0,1004.0,29.65,1.3,0.05,84,76,30.1,6.0,1.0,8.1,1281.7,14.1,20.7,10.5,116.6,143.3,4,10,4.0,70
27.88,78.08,27.4,16.0,5.4,111,2.0,1004.0,29.65,0.0,0.0,73,40,30.3,6.0,1.0,9.2,1348.5,3.0,23.7,6.4,122.1,133.6,4,10,4.0,70
28.4,77.85,26.7,20.0,5.1,140,9.0,1004.0,29.65,1.8,0.07,82,84,29.9,5.0,1.0,9.8,1068.1,10.3,13.7,3.6,97.6,111.6,4,10,4.0,70
29.15,78.27,26.1,20.0,2.2,121,2.0,1004.0,29.65,1.2,0.05,85,83,29.2,5.0,1.0,0.9,1161.6,1.5,12.9,2.1,101.2,119.2,4,10,4.0,70
28.95,77.22,29.0,9.0,2.2,10,3.0,1005.0,29.68,0.3,0.01,75,75,33.6,1.0,1.0,6.7,1922.6,1.4,35.6,8.2,162.1,206.0,5,10,4.0,70
27.9,80.8,27.0,23.0,3.6,216,12.0,1004.0,29.65,0.1,0.0,79,66,30.3,5.0,1.0,6.5,1014.7,5.4,9.7,1.1,59.3,67.3,3,8,4.0,70
28.82,79.03,25.7,10.0,5.1,133,9.0,1005.0,29.66,2.5,0.1,88,70,28.7,4.0,1.0,9.6,1321.8,5.0,13.4,3.0,115.6,132.1,4,10,4.0,70
28.35,79.42,26.5,7.0,4.5,124,9.0,1004.0,29.66,1.4,0.06,85,70,29.8,6.0,1.0,8.3,1241.7,12.2,14.4,5.5,102.3,119.4,4,10,4.0,70
27.5,77.68,28.0,16.0,5.1,117,2.0,1004.0,29.64,0.0,0.0,70,44,30.9,6.0,1.0,8.1,1068.1,20.0,10.9,1.9,97.1,106.2,4,10,4.0,70
27.63,78.67,27.6,16.0,7.2,124,9.0,1004.0,29.65,0.0,0.0,74,45,30.7,6.0,1.0,11.0,1094.8,20.7,9.0,2.4,108.6,117.3,4,10,4.0,70
27.12,80.15,26.4,1.0,4.3,120,2.0,1004.0,29.65,0.0,0.0,79,72,29.1,6.0,1.0,6.9,948.0,14.3,8.2,1.5,41.6,46.2,3,4,4.0,70
22.07,88.44,26.4,9.0,6.5,70,1.0,1002.0,29.59,0.0,0.0,94,60,31.0,1.0,6.0,11.0,360.5,13.2,13.4,14.0,9.9,11.8,1,1,4.0,70
27.88,79.92,26.8,16.0,4.7,149,10.0,1004.0,29.66,0.0,0.0,80,47,30.0,6.0,1.0,7.8,1148.2,8.3,10.0,1.6,73.6,84.1,4,10,4.0,70
27.4,79.57,26.6,1.0,6.0,129,9.0,1004.0,29.65,0.0,0.0,78,75,29.3,6.0,1.0,9.8,1094.8,10.5,18.0,8.6,126.5,131.7,4,10,4.0,70
27.07,79.92,26.4,1.0,4.3,120,2.0,1004.0,29.65,0.0,0.0,79,72,29.1,6.0,1.0,6.9,948.0,14.3,8.2,1.5,41.6,46.2,3,4,4.0,70
28.63,79.8,25.0,10.0,4.0,86,0.0,1005.0,29.67,3.0,0.12,90,76,27.7,4.0,1.0,7.8,894.6,10.1,6.3,1.2,85.8,98.9,4,10,4.0,70
27.23,79.02,27.1,16.0,6.0,98,0.0,1004.0,29.64,0.0,0.0,78,31,30.3,6.0,1.0,9.2,1001.4,26.1,6.9,1.6,74.3,80.9,4,10,4.0,70
27.15,78.42,27.1,16.0,5.6,104,2.0,1004.0,29.64,0.0,0.0,78,31,30.3,6.0,1.0,8.7,1028.1,23.3,8.1,3.2,70.5,78.6,4,9,4.0,70
26.27,82.07,25.7,7.0,5.8,26,5.0,1003.0,29.62,2.5,0.1,85,70,28.4,6.0,1.0,11.0,894.6,52.2,6.2,2.7,107.6,114.4,4,10,4.0,70
26.8,82.72,26.4,20.0,4.5,353,3.0,1003.0,29.62,0.7,0.03,86,77,29.8,5.0,1.0,8.5,1762.4,0.2,14.6,2.3,126.1,151.9,4,10,4.0,70
29.45,75.68,27.3,0.0,6.0,72,1.0,1004.0,29.65,0.0,0.0,67,6,29.3,6.0,1.0,12.3,807.8,5.3,11.0,1.1,100.0,135.5,4,10,4.0,70
26.85,80.92,28.0,9.0,3.8,100,0.0,1003.0,29.62,0.1,0.0,74,75,32.9,2.0,1.0,8.5,1054.8,17.2,12.9,5.7,58.9,65.4,3,7,4.0,70
26.06,83.19,27.0,16.0,3.6,71,1.0,1003.0,29.62,0.0,0.0,84,62,30.8,6.0,1.0,6.3,1442.0,15.0,14.4,3.7,175.2,197.1,5,10,4.0,70
26.78,82.13,25.9,20.0,5.4,353,3.0,1003.0,29.63,0.6,0.02,81,83,28.4,5.0,1.0,10.5,1348.5,0.3,9.1,1.4,100.9,111.6,4,10,4.0,70
25.75,84.17,25.6,7.0,3.1,171,8.0,1003.0,29.62,0.8,0.03,89,71,28.7,6.0,1.0,5.8,747.7,21.3,12.0,3.9,52.9,62.6,3,6,4.0,70
20.42,85.17,23.7,9.0,2.2,3,3.0,1002.0,29.59,0.0,0.0,96,84,26.2,1.0,1.0,1.1,433.9,10.0,6.6,4.5,13.9,16.1,1,2,4.0,70
25.42,82.57,26.1,1.0,5.6,117,2.0,1003.0,29.61,0.0,0.0,80,72,28.7,6.0,1.0,10.3,854.5,25.0,14.9,7.9,68.8,77.4,4,9,4.0,70
26.47,79.52,26.1,7.0,8.3,89,0.0,1004.0,29.64,2.2,0.09,76,82,28.3,6.0,1.0,13.0,787.7,45.4,4.2,1.6,34.8,35.7,2,3,4.0,70
23.2,73.87,25.3,16.0,7.4,217,12.0,1004.0,29.64,0.0,0.0,80,45,27.5,6.0,1.0,13.6,427.3,11.6,20.4,8.1,32.1,43.6,2,3,4.0,70
26.15,79.35,26.7,17.0,8.9,77,1.0,1003.0,29.63,0.3,0.01,79,62,29.7,3.0,1.0,12.3,847.8,57.2,4.0,2.5,42.5,43.2,3,5,4.0,70
25.33,83.0,26.1,7.0,6.0,104,2.0,1003.0,29.61,0.5,0.02,83,72,28.9,6.0,1.0,11.6,727.7,20.2,13.7,4.5,57.1,65.4,3,7,4.0,70
27.13,81.93,25.7,7.0,5.8,318,7.0,1003.0,29.63,1.1,0.04,80,54,28.0,6.0,1.0,11.6,1028.1,5.8,10.2,1.7,49.1,60.1,3,6,4.0,70
25.73,82.68,27.1,1.0,4.9,73,1.0,1003.0,29.61,0.0,0.0,83,86,30.9,6.0,1.0,8.5,821.1,24.3,9.5,3.6,81.6,92.0,4,10,4.0,70
26.92,81.2,28.0,9.0,3.8,100,0.0,1003.0,29.62,1.1,0.04,74,75,33.2,2.0,1.0,12.3,1081.5,11.4,12.5,4.4,62.2,68.8,3,8,4.0,70
25.28,79.87,25.6,24.0,14.1,63,1.0,1003.0,29.61,7.7,0.3,90,59,28.7,1.0,1.0,25.9,827.8,59.4,2.4,1.7,32.3,32.8,2,3,4.0,70
25.15,82.58,26.1,1.0,5.6,117,2.0,1003.0,29.61,0.0,0.0,80,72,28.7,6.0,1.0,10.3,854.5,25.0,14.9,7.9,68.8,77.4,4,9,4.0,70
26.5,83.79,26.8,0.0,2.7,22,5.0,1003.0,29.62,0.0,0.0,84,16,30.5,6.0,1.0,4.9,1415.3,11.0,11.8,3.5,144.0,157.8,4,10,4.0,70
26.53,80.5,28.0,9.0,3.8,100,0.0,1003.0,29.62,0.4,0.02,74,75,33.3,2.0,1.0,9.2,821.1,50.1,5.6,2.9,46.2,48.1,3,5,4.0,70
29.92,77.24,25.9,0.0,2.2,77,1.0,1004.0,29.65,0.0,0.0,80,5,28.3,6.0,1.0,4.7,1468.7,2.2,20.6,4.3,191.9,223.7,5,10,4.0,70
25.94,83.56,26.6,7.0,4.0,129,9.0,1003.0,29.62,0.8,0.03,85,55,30.1,6.0,1.0,6.9,921.3,13.6,14.2,4.4,75.4,89.8,4,10,4.0,70
26.22,81.23,25.7,18.0,3.8,349,3.0,1003.0,29.63,1.3,0.05,89,57,28.8,5.0,1.0,6.5,801.1,45.4,5.0,2.1,63.0,65.7,3,8,4.0,70
28.02,81.05,27.0,23.0,3.6,216,12.0,1004.0,29.65,0.1,0.0,79,66,30.3,5.0,1.0,6.5,1014.7,5.4,9.7,1.1,59.3,67.3,3,8,4.0,70
28.67,77.43,29.0,9.0,2.2,10,3.0,1005.0,29.68,0.2,0.01,75,75,32.8,1.0,1.0,9.4,1735.7,10.9,43.9,35.8,148.5,187.9,4,10,4.0,70
29.47,77.68,26.0,0.0,2.2,56,1.0,1004.0,29.65,0.0,0.0,83,13,28.8,6.0,1.0,4.7,1468.7,0.1,10.6,2.8,158.0,178.1,5,10,4.0,70
24.7,84.98,27.0,9.0,5.6,80,0.0,1003.0,29.62,0.0,0.0,94,100,31.1,1.0,1.0,5.1,687.6,2.9,12.5,4.8,49.7,59.2,3,6,4.0,70
29.97,77.55,25.8,0.0,2.7,44,4.0,1004.0,29.65,0.0,0.0,74,5,27.9,6.0,1.0,5.6,1922.6,1.4,20.6,4.2,263.8,299.8,6,10,4.0,70
26.77,79.03,27.7,20.0,10.1,96,0.0,1004.0,29.64,0.5,0.02,70,80,30.4,5.0,1.0,14.1,821.1,34.0,5.2,1.9,35.4,36.9,2,3,4.0,70
27.18,78.02,27.8,16.0,8.1,117,2.0,1004.0,29.64,0.0,0.0,74,44,31.0,6.0,1.0,11.9,1148.2,19.7,13.9,7.6,79.5,91.4,4,10,4.0,70
11.75,79.75,26.4,16.0,6.7,222,12.0,1005.0,29.68,0.0,0.0,80,44,29.3,6.0,1.0,10.7,337.1,7.4,19.4,22.2,9.5,13.1,1,1,4.0,70
10.38,78.82,27.0,9.0,6.9,260,13.0,1005.0,29.68,0.0,0.0,74,50,29.7,2.0,1.0,8.5,347.1,17.2,9.0,1.9,7.4,10.9,1,1,4.0,70
12.93,79.13,23.9,20.0,5.8,259,13.0,1006.0,29.69,0.3,0.01,80,76,25.9,5.0,1.0,10.5,240.3,21.5,4.8,2.0,2.2,3.1,1,1,4.0,70
13.08,80.28,27.0,9.0,10.5,260,13.0,1002.0,29.59,0.8,0.03,84,75,29.9,2.0,1.0,15.4,500.7,10.0,18.9,13.6,15.1,19.5,1,2,4.0,70
10.77,79.83,26.9,7.0,10.1,222,12.0,1006.0,29.7,1.0,0.04,76,50,29.7,6.0,1.0,16.3,303.8,26.1,6.8,3.4,4.9,7.0,1,1,4.0,70
12.83,79.72,27.0,9.0,10.5,260,13.0,1002.0,29.59,0.1,0.0,84,75,29.9,2.0,1.0,15.0,313.8,18.2,6.9,1.8,4.9,6.3,1,1,4.0,70
8.08,77.55,23.5,10.0,8.7,277,13.0,1009.0,29.79,3.7,0.15,91,52,25.8,4.0,1.0,13.4,217.0,25.8,3.8,2.7,2.7,3.6,1,1,4.0,70
25.45,81.85,26.9,10.0,5.4,77,1.0,1003.0,29.61,3.1,0.12,85,89,30.6,4.0,1.0,10.1,821.1,32.5,10.8,5.0,76.2,81.3,4,10,4.0,70
25.27,83.27,26.0,7.0,5.8,97,0.0,1003.0,29.61,1.0,0.04,84,77,28.9,6.0,1.0,11.2,727.7,20.2,13.7,4.5,57.1,65.4,3,7,4.0,70
25.43,78.58,24.6,10.0,8.5,54,4.0,1003.0,29.62,5.8,0.23,92,62,27.3,4.0,1.0,16.1,907.9,47.2,3.1,1.6,24.6,25.1,2,3,4.0,70
25.48,80.33,25.6,13.0,11.9,62,1.0,1003.0,29.62,2.6,0.1,88,100,28.5,4.0,1.0,17.2,754.4,83.0,2.3,3.2,39.3,39.8,2,4,4.0,70
24.68,78.42,24.1,10.0,10.1,55,4.0,1003.0,29.61,6.5,0.26,96,100,26.8,4.0,1.0,19.9,961.3,41.5,2.7,1.0,42.1,42.8,3,5,4.0,70
25.58,83.57,25.8,7.0,4.0,105,2.0,1003.0,29.62,1.3,0.05,87,85,28.8,6.0,1.0,7.6,667.6,20.2,10.3,3.4,46.0,54.3,3,5,4.0,70
12.53,78.23,23.6,1.0,6.3,268,13.0,1007.0,29.73,0.0,0.0,77,73,25.5,6.0,1.0,9.4,213.6,24.0,3.3,1.7,2.1,2.9,1,1,4.0,70
11.35,77.73,24.6,1.0,7.6,245,15.0,1007.0,29.72,0.0,0.0,82,68,26.6,6.0,1.0,11.2,287.1,18.2,6.1,2.7,4.7,6.2,1,1,4.0,70
10.99,76.96,23.0,9.0,11.9,230,12.0,1007.0,29.74,0.0,0.0,94,75,25.2,3.0,1.0,13.2,280.4,14.7,5.2,2.8,5.8,6.6,1,1,4.0,70
24.6,76.15,25.0,16.0,5.6,356,3.0,1003.0,29.62,0.0,0.0,83,35,27.2,6.0,1.0,9.4,507.4,48.6,5.0,3.6,71.1,78.1,4,10,4.0,70
27.57,76.6,27.6,0.0,2.7,120,2.0,1004.0,29.65,0.0,0.0,72,23,30.3,6.0,1.0,4.3,787.7,104.4,3.9,4.5,68.6,72.1,4,9,4.0,70
